GET 	 / 	 undefined 	 7/30/2023, 9:35:30 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 1:50:11 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 1:52:04 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 1:52:43 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 1:54:40 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 2:04:43 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 2:05:05 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 5:53:38 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 5:53:38 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 5:53:39 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 5:53:54 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 6:09:03 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 6:47:09 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 6:47:09 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 6:47:13 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 6:48:40 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 6:48:40 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 6:48:41 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 6:56:21 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 6:57:08 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 6:57:10 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 6:57:13 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 6:57:53 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 6:57:54 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 6:58:02 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 6:58:02 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 6:58:05 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:00:32 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:00:40 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:00:40 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:01:02 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:01:07 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:01:07 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:02:19 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:02:26 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:02:26 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:04:01 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:04:08 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:04:08 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:06:59 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:07:05 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:07:05 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:07:11 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:07:21 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:07:21 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:08:44 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:10:04 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:10:04 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:10:27 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:10:34 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:10:34 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:11:15 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:11:28 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:11:28 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:11:47 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:11:47 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:11:54 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:12:04 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:12:04 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:12:55 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:12:55 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:13:13 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:13:23 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:13:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:13:26 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:13:38 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:13:38 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:13:40 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:13:40 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 7:13:50 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 7:13:50 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:13:55 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:13:55 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 7:13:57 PM 
GET 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 7:13:58 PM 
OPTIONS 	 /posts/64cf37c08f7ed63bd1dac162 	 http://localhost:3000 	 8/7/2023, 7:13:59 PM 
GET 	 /posts/64cf37c08f7ed63bd1dac162 	 http://localhost:3000 	 8/7/2023, 7:13:59 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:14:21 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:14:21 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:14:34 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:14:34 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 7:15:09 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 7:15:09 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:15:14 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:15:14 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 7:15:15 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 7:15:16 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 7:15:17 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:16:40 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:16:42 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 7:16:45 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:17:38 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:19:23 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:19:37 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:19:37 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:20:01 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 7:20:01 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:20:09 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:20:09 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:20:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:20:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:23:05 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 7:23:10 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 7:23:18 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 7:23:18 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:23:27 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 7:23:27 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:24:18 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 7:24:18 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:33:01 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:33:01 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:33:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:33:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:36:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:37:23 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:41:58 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:43:30 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 9:43:33 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 9:43:40 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 9:43:40 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:43:44 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:43:44 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 9:43:50 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 9:43:50 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 9:43:53 PM 
GET 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 9:43:53 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:44:03 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:44:03 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:44:16 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:44:16 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:44:16 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:44:16 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:44:23 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:44:23 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:44:24 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:44:24 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:45:00 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:45:00 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:45:01 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:45:01 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:45:39 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:45:39 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:45:39 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:45:39 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:46:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:46:25 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:46:25 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:46:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:46:29 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:46:29 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:47:17 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:47:18 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:47:18 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:47:18 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:47:30 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:47:30 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:47:30 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:47:30 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 9:48:54 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 9:48:54 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:48:55 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:48:55 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:48:55 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:48:55 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:19 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:19 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:19 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:19 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:27 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:27 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:28 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:28 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:31 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:31 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:45 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:49:45 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:46 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:49:46 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 9:49:58 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 9:49:58 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 9:50:06 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 9:50:07 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:50:20 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 9:50:20 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 9:50:38 PM 
GET 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/7/2023, 9:50:38 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:50:38 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:50:38 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 9:51:48 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 9:51:48 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 9:51:48 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 9:51:48 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 9:51:56 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 9:51:56 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:52:16 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 9:52:16 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:52:22 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 9:52:22 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 9:52:27 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 9:52:27 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:52:27 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 9:52:27 PM 
POST 	 /login 	 undefined 	 8/7/2023, 9:57:21 PM 
POST 	 /refresh 	 undefined 	 8/7/2023, 9:58:33 PM 
POST 	 /refresh 	 undefined 	 8/7/2023, 9:59:01 PM 
POST 	 /login 	 undefined 	 8/7/2023, 9:59:20 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 9:59:38 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:07:10 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:09:48 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:10:28 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:11:05 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:11:37 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:11:37 PM 
POST 	 /login 	 undefined 	 8/7/2023, 10:11:51 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:12:02 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:12:27 PM 
GET 	 /refresh 	 undefined 	 8/7/2023, 10:12:32 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:12:50 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:12:50 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:13:14 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:13:14 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:13:18 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:13:18 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:13:37 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:13:37 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:13:42 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:13:42 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 10:13:49 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/7/2023, 10:13:49 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:13:49 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:13:49 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:14:44 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:14:44 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:14:44 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:14:44 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:14:47 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:14:47 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:14:47 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:18:31 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:18:31 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:18:31 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:18:49 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:18:49 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:19:46 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:19:46 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:19:47 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:19:47 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:20:44 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:20:44 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:20:44 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:20:44 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:23:23 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:23:23 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:23:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:23:25 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:23:25 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:23:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:23:27 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:23:27 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:23:29 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:23:29 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:23:37 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:23:37 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:23:39 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/7/2023, 10:23:39 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:24:17 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:24:17 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:24:17 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:24:17 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:24:19 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/7/2023, 10:24:19 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:24:19 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:28:29 PM 
GET 	 /posts 	 http://localhost:3000 	 8/7/2023, 10:28:29 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:28:30 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/7/2023, 10:28:30 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:28:30 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/7/2023, 10:28:30 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:31:03 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:31:03 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:31:10 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:31:10 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:32:02 PM 
POST 	 /logout 	 http://localhost:3000 	 8/7/2023, 10:32:02 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:09 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:09 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:14 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:14 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:21 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:21 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:29 PM 
POST 	 /login 	 http://localhost:3000 	 8/7/2023, 10:32:29 PM 
